order_id,account_id,contact_id,order_date,status,total_amount
ORD0045910,ACC003964,CON003964,2026-01-10,Delivered,2463.1
ORD0045911,ACC007561,CON007561,2023-11-25,Cancelled,13587.35
ORD0045912,ACC000942,CON000942,2025-04-29,Delivered,4348.0599999999995
ORD0045913,ACC004540,CON004540,2025-02-15,Delivered,3736.65
ORD0045914,ACC003696,CON003696,2025-08-17,Processing,17485.98
ORD0045915,ACC003393,CON003393,2024-07-17,Delivered,3367.6400000000003
ORD0045916,ACC001280,CON001280,2024-08-06,Processing,2720.22
ORD0045917,ACC008036,CON008036,2025-11-01,Delivered,2914.19
ORD0045918,ACC002586,CON002586,2024-10-21,Shipped,10709.94
ORD0045919,ACC000725,CON000725,2023-10-22,Delivered,2085.32
ORD0045920,ACC001769,CON001769,2023-11-22,Shipped,12271.23
ORD0045921,ACC009576,CON009576,2024-03-29,Shipped,21190.96
ORD0045922,ACC007761,CON007761,2025-08-19,Processing,3321.61
ORD0045923,ACC005866,CON005866,2024-07-04,Shipped,11330.56
ORD0045924,ACC002578,CON002578,2026-02-03,Cancelled,10933.46
ORD0045925,ACC001969,CON001969,2023-09-17,Cancelled,16608.64
ORD0045926,ACC001336,CON001336,2025-05-28,Shipped,18089.02
ORD0045927,ACC007835,CON007835,2026-05-18,Cancelled,6867.0
ORD0045928,ACC008260,CON008260,2024-06-01,Delivered,2060.44
ORD0045929,ACC008476,CON008476,2025-10-05,Delivered,5202.71
ORD0045930,ACC007049,CON007049,2025-10-23,Processing,2621.76
ORD0045931,ACC007756,CON007756,2023-07-06,Shipped,7381.589999999999
ORD0045932,ACC002558,CON002558,2025-02-08,Delivered,5242.32
ORD0045933,ACC007982,CON007982,2026-04-30,Shipped,10162.92
ORD0045934,ACC006780,CON006780,2024-03-23,Delivered,7134.44
ORD0045935,ACC000907,CON000907,2025-12-04,Delivered,25653.02
ORD0045936,ACC006830,CON006830,2023-11-07,Delivered,959.77
ORD0045937,ACC008809,CON008809,2023-07-24,Processing,15272.43
ORD0045938,ACC003912,CON003912,2026-02-07,Shipped,6660.679999999999
ORD0045939,ACC006145,CON006145,2023-11-12,Shipped,12979.05
ORD0045940,ACC008278,CON008278,2024-04-08,Delivered,10301.679999999998
ORD0045941,ACC003362,CON003362,2025-11-28,Shipped,10283.34
ORD0045942,ACC006446,CON006446,2023-11-08,Cancelled,13438.970000000001
ORD0045943,ACC009649,CON009649,2024-08-21,Delivered,16121.449999999999
ORD0045944,ACC008190,CON008190,2025-06-02,Shipped,6585.76
ORD0045945,ACC003920,CON003920,2026-01-29,Processing,13720.77
ORD0045946,ACC002874,CON002874,2023-09-20,Cancelled,11139.26
ORD0045947,ACC005391,CON005391,2024-04-18,Delivered,2977.2
ORD0045948,ACC006500,CON006500,2024-06-14,Shipped,12279.369999999999
ORD0045949,ACC003281,CON003281,2026-02-19,Delivered,16223.390000000001
ORD0045950,ACC007460,CON007460,2025-12-28,Delivered,9748.94
ORD0045951,ACC009958,CON009958,2024-11-24,Processing,6508.32
ORD0045952,ACC007427,CON007427,2024-10-21,Processing,214.74
ORD0045953,ACC003354,CON003354,2024-10-29,Delivered,8676.79
ORD0045954,ACC000059,CON000059,2025-01-23,Delivered,11946.35
ORD0045955,ACC008940,CON008940,2026-02-26,Shipped,2017.5
ORD0045956,ACC000402,CON000402,2024-11-12,Delivered,2831.42
ORD0045957,ACC005746,CON005746,2025-04-01,Delivered,1235.07
ORD0045958,ACC002281,CON002281,2026-03-15,Cancelled,9106.16
ORD0045959,ACC000838,CON000838,2023-09-25,Processing,417.25
ORD0045960,ACC005571,CON005571,2025-12-25,Cancelled,15400.529999999999
ORD0045961,ACC007441,CON007441,2024-03-27,Delivered,17241.059999999998
ORD0045962,ACC005303,CON005303,2025-12-28,Cancelled,9898.57
ORD0045963,ACC005212,CON005212,2026-02-06,Delivered,4662.55
ORD0045964,ACC003330,CON003330,2026-04-18,Cancelled,11791.17
ORD0045965,ACC008307,CON008307,2026-05-30,Delivered,25468.91
ORD0045966,ACC004240,CON004240,2024-01-26,Cancelled,6231.68
ORD0045967,ACC008256,CON008256,2026-01-31,Delivered,13347.699999999999
ORD0045968,ACC009339,CON009339,2025-06-19,Delivered,9880.4
ORD0045969,ACC006825,CON006825,2025-04-09,Delivered,2157.1
ORD0045970,ACC005073,CON005073,2025-06-05,Cancelled,12968.28
ORD0045971,ACC000738,CON000738,2024-09-04,Delivered,3085.0599999999995
ORD0045972,ACC005068,CON005068,2024-02-25,Delivered,9183.1
ORD0045973,ACC009543,CON009543,2023-08-03,Cancelled,89.96
ORD0045974,ACC001221,CON001221,2023-12-01,Processing,685.74
ORD0045975,ACC008451,CON008451,2025-08-08,Shipped,8413.08
ORD0045976,ACC007156,CON007156,2026-01-12,Delivered,577.67
ORD0045977,ACC002096,CON002096,2026-01-09,Delivered,21698.54
ORD0045978,ACC004804,CON004804,2025-09-15,Processing,17256.58
ORD0045979,ACC005227,CON005227,2024-04-09,Shipped,933.7
ORD0045980,ACC009632,CON009632,2023-10-31,Delivered,17252.12
ORD0045981,ACC008903,CON008903,2025-12-10,Delivered,9055.29
ORD0045982,ACC008255,CON008255,2024-06-29,Processing,10286.78
ORD0045983,ACC007872,CON007872,2024-01-30,Delivered,6396.0
ORD0045984,ACC000120,CON000120,2026-01-25,Cancelled,911.0
ORD0045985,ACC004064,CON004064,2024-06-17,Shipped,3032.7299999999996
ORD0045986,ACC008543,CON008543,2025-11-17,Delivered,4614.66
ORD0045987,ACC005323,CON005323,2024-02-15,Delivered,4623.24
ORD0045988,ACC004179,CON004179,2024-07-30,Delivered,223.58
ORD0045989,ACC003165,CON003165,2023-09-21,Processing,9442.55
ORD0045990,ACC002916,CON002916,2026-05-18,Processing,9171.75
ORD0045991,ACC008447,CON008447,2026-04-19,Delivered,4698.0
ORD0045992,ACC006468,CON006468,2025-10-20,Delivered,9547.099999999999
ORD0045993,ACC006024,CON006024,2024-06-02,Shipped,7758.469999999999
ORD0045994,ACC005510,CON005510,2024-03-03,Processing,2168.85
ORD0045995,ACC002053,CON002053,2024-05-30,Processing,8443.619999999999
ORD0045996,ACC004224,CON004224,2024-05-11,Delivered,12858.119999999999
ORD0045997,ACC009896,CON009896,2024-02-14,Cancelled,10494.5
ORD0045998,ACC000693,CON000693,2025-12-29,Shipped,24921.41
ORD0045999,ACC000543,CON000543,2026-01-19,Shipped,8429.51
ORD0046000,ACC000234,CON000234,2026-01-29,Delivered,19952.260000000002
ORD0046001,ACC003551,CON003551,2025-08-10,Shipped,23751.79
ORD0046002,ACC005323,CON005323,2026-03-18,Processing,6736.76
ORD0046003,ACC009240,CON009240,2024-09-23,Delivered,12777.76
ORD0046004,ACC000528,CON000528,2024-04-13,Delivered,12167.830000000002
ORD0046005,ACC003847,CON003847,2024-11-20,Delivered,10205.7
ORD0046006,ACC000227,CON000227,2026-02-09,Processing,3726.18
ORD0046007,ACC005619,CON005619,2025-09-28,Shipped,4473.04
ORD0046008,ACC008327,CON008327,2025-12-16,Processing,7777.48
ORD0046009,ACC000574,CON000574,2025-04-11,Delivered,3069.76
ORD0046010,ACC002966,CON002966,2025-08-10,Cancelled,9153.2
ORD0046011,ACC007658,CON007658,2026-06-08,Delivered,4871.51
ORD0046012,ACC002304,CON002304,2023-12-07,Delivered,5841.87
ORD0046013,ACC004863,CON004863,2023-10-30,Delivered,15539.05
ORD0046014,ACC003638,CON003638,2023-07-26,Shipped,20651.8
ORD0046015,ACC000555,CON000555,2025-12-28,Delivered,12008.220000000001
ORD0046016,ACC001335,CON001335,2023-12-12,Delivered,20026.730000000003
ORD0046017,ACC009779,CON009779,2026-05-13,Processing,18812.5
ORD0046018,ACC007898,CON007898,2024-12-07,Delivered,5424.400000000001
ORD0046019,ACC001089,CON001089,2023-12-06,Delivered,1559.66
ORD0046020,ACC007787,CON007787,2025-12-12,Delivered,11089.64
ORD0046021,ACC002317,CON002317,2024-09-26,Delivered,13953.779999999999
ORD0046022,ACC008440,CON008440,2024-11-21,Delivered,2133.83
ORD0046023,ACC000528,CON000528,2025-05-10,Processing,7307.740000000001
ORD0046024,ACC007043,CON007043,2026-03-23,Shipped,3118.25
ORD0046025,ACC005521,CON005521,2026-06-06,Processing,2605.08
ORD0046026,ACC008158,CON008158,2026-05-15,Delivered,6176.740000000001
ORD0046027,ACC001918,CON001918,2026-02-16,Processing,11820.51
ORD0046028,ACC004810,CON004810,2023-11-06,Shipped,8626.5
ORD0046029,ACC001493,CON001493,2025-08-29,Cancelled,6940.91
ORD0046030,ACC003036,CON003036,2024-07-11,Delivered,19834.16
ORD0046031,ACC003685,CON003685,2025-05-16,Shipped,12535.11
ORD0046032,ACC007459,CON007459,2026-01-30,Shipped,10623.8
ORD0046033,ACC003082,CON003082,2023-08-10,Delivered,1354.96
ORD0046034,ACC001753,CON001753,2025-12-26,Processing,12795.789999999999
ORD0046035,ACC001259,CON001259,2023-12-14,Delivered,5497.04
ORD0046036,ACC009773,CON009773,2024-04-04,Delivered,7101.84
ORD0046037,ACC002589,CON002589,2024-01-28,Cancelled,9393.7
ORD0046038,ACC006359,CON006359,2024-12-27,Cancelled,14899.58
ORD0046039,ACC004957,CON004957,2024-02-24,Delivered,7080.66
ORD0046040,ACC004869,CON004869,2024-09-02,Cancelled,15109.769999999999
ORD0046041,ACC002474,CON002474,2023-07-15,Delivered,16892.2
ORD0046042,ACC003687,CON003687,2023-12-25,Cancelled,5132.87
ORD0046043,ACC007709,CON007709,2025-04-11,Delivered,1076.67
ORD0046044,ACC004410,CON004410,2023-09-15,Shipped,7747.650000000001
ORD0046045,ACC005818,CON005818,2026-02-04,Delivered,17095.309999999998
ORD0046046,ACC009063,CON009063,2025-12-29,Shipped,13054.23
ORD0046047,ACC008818,CON008818,2023-11-24,Delivered,19933.42
ORD0046048,ACC008130,CON008130,2026-04-28,Delivered,17114.18
ORD0046049,ACC005827,CON005827,2023-07-08,Cancelled,5566.71
ORD0046050,ACC004659,CON004659,2025-10-24,Processing,1330.96
ORD0046051,ACC005348,CON005348,2025-11-06,Delivered,2745.0299999999997
ORD0046052,ACC008132,CON008132,2024-11-05,Shipped,5549.28
ORD0046053,ACC003934,CON003934,2023-09-14,Cancelled,5891.4
ORD0046054,ACC002732,CON002732,2025-08-25,Processing,8535.32
ORD0046055,ACC003433,CON003433,2025-11-19,Shipped,14314.890000000001
ORD0046056,ACC008576,CON008576,2026-01-27,Delivered,2847.2599999999998
ORD0046057,ACC002892,CON002892,2025-11-29,Delivered,2288.3900000000003
ORD0046058,ACC001721,CON001721,2026-04-04,Cancelled,9857.0
ORD0046059,ACC005067,CON005067,2026-04-20,Cancelled,385.83
ORD0046060,ACC000496,CON000496,2024-07-28,Delivered,4561.77
ORD0046061,ACC008685,CON008685,2023-10-26,Delivered,7871.02
ORD0046062,ACC003787,CON003787,2025-11-06,Delivered,20664.42
ORD0046063,ACC006085,CON006085,2026-02-26,Cancelled,2625.04
ORD0046064,ACC006755,CON006755,2024-09-02,Delivered,10467.54
ORD0046065,ACC000969,CON000969,2025-01-24,Cancelled,6475.36
ORD0046066,ACC009239,CON009239,2026-03-19,Processing,8979.419999999998
ORD0046067,ACC002910,CON002910,2023-10-02,Shipped,11367.47
ORD0046068,ACC008583,CON008583,2024-04-16,Cancelled,6155.860000000001
ORD0046069,ACC008933,CON008933,2025-11-19,Cancelled,3522.2799999999997
ORD0046070,ACC009947,CON009947,2024-01-22,Delivered,4508.44
ORD0046071,ACC007982,CON007982,2025-05-14,Delivered,6837.91
ORD0046072,ACC003948,CON003948,2024-02-27,Cancelled,10477.05
ORD0046073,ACC006151,CON006151,2026-01-18,Delivered,2543.6
ORD0046074,ACC003219,CON003219,2025-09-23,Cancelled,18286.84
ORD0046075,ACC007834,CON007834,2024-01-24,Delivered,17751.17
ORD0046076,ACC003754,CON003754,2023-12-21,Processing,13336.81
ORD0046077,ACC002683,CON002683,2025-07-13,Processing,5184.3
ORD0046078,ACC008014,CON008014,2024-12-10,Processing,12335.1
ORD0046079,ACC007974,CON007974,2025-02-04,Cancelled,19853.19
ORD0046080,ACC004597,CON004597,2024-09-07,Shipped,7416.66
ORD0046081,ACC003689,CON003689,2024-01-01,Delivered,12603.87
ORD0046082,ACC006868,CON006868,2024-09-01,Shipped,15541.630000000001
ORD0046083,ACC001349,CON001349,2024-09-04,Shipped,6644.76
ORD0046084,ACC003456,CON003456,2024-03-14,Shipped,3729.34
ORD0046085,ACC005330,CON005330,2025-12-24,Shipped,9456.34
ORD0046086,ACC004598,CON004598,2025-06-19,Cancelled,7520.83
ORD0046087,ACC002187,CON002187,2023-09-28,Shipped,9582.619999999999
ORD0046088,ACC007747,CON007747,2024-02-04,Shipped,1462.68
ORD0046089,ACC007432,CON007432,2024-02-17,Shipped,14864.279999999999
ORD0046090,ACC006178,CON006178,2024-03-11,Shipped,23267.48
ORD0046091,ACC000329,CON000329,2024-10-31,Delivered,16576.199999999997
ORD0046092,ACC000405,CON000405,2025-07-23,Cancelled,4180.7
ORD0046093,ACC000318,CON000318,2024-09-06,Processing,13342.69
ORD0046094,ACC009849,CON009849,2025-09-10,Delivered,18228.74
ORD0046095,ACC000124,CON000124,2025-06-22,Processing,6645.95
ORD0046096,ACC007702,CON007702,2026-02-21,Delivered,18122.940000000002
ORD0046097,ACC000169,CON000169,2024-07-18,Processing,1075.8899999999999
ORD0046098,ACC008957,CON008957,2025-03-04,Cancelled,4368.42
ORD0046099,ACC006122,CON006122,2023-12-24,Delivered,8367.77
ORD0046100,ACC000745,CON000745,2024-03-15,Delivered,5202.98
ORD0046101,ACC001001,CON001001,2024-10-01,Delivered,9250.400000000001
ORD0046102,ACC006440,CON006440,2026-03-24,Delivered,11759.66
ORD0046103,ACC006419,CON006419,2024-05-11,Shipped,4637.48
ORD0046104,ACC001411,CON001411,2024-09-24,Cancelled,16875.42
ORD0046105,ACC007865,CON007865,2025-06-05,Delivered,786.6
ORD0046106,ACC005201,CON005201,2023-11-10,Delivered,2427.97
ORD0046107,ACC000486,CON000486,2024-07-23,Processing,3357.0
ORD0046108,ACC001057,CON001057,2026-01-23,Shipped,18124.44
ORD0046109,ACC007423,CON007423,2024-03-01,Shipped,13882.7
ORD0046110,ACC006559,CON006559,2024-12-14,Processing,8498.55
ORD0046111,ACC008194,CON008194,2026-04-22,Delivered,3180.18
ORD0046112,ACC004473,CON004473,2025-01-09,Processing,2515.11
ORD0046113,ACC002131,CON002131,2026-04-05,Cancelled,2597.58
ORD0046114,ACC005687,CON005687,2025-12-06,Shipped,8400.79
ORD0046115,ACC002251,CON002251,2024-02-15,Delivered,14284.58
ORD0046116,ACC003592,CON003592,2024-03-12,Delivered,14384.75
ORD0046117,ACC006363,CON006363,2024-12-10,Cancelled,2096.1899999999996
ORD0046118,ACC007610,CON007610,2025-06-21,Delivered,5419.03
ORD0046119,ACC004922,CON004922,2025-04-21,Delivered,9085.77
ORD0046120,ACC008002,CON008002,2023-07-04,Delivered,10641.95
ORD0046121,ACC005496,CON005496,2026-05-24,Processing,12209.79
ORD0046122,ACC001491,CON001491,2024-11-02,Shipped,121.76
ORD0046123,ACC008138,CON008138,2023-10-05,Delivered,7081.18
ORD0046124,ACC009619,CON009619,2024-10-27,Delivered,7763.06
ORD0046125,ACC007712,CON007712,2025-01-23,Delivered,3197.32
ORD0046126,ACC007360,CON007360,2025-10-06,Processing,6567.52
ORD0046127,ACC000628,CON000628,2023-07-17,Shipped,15346.8
ORD0046128,ACC008067,CON008067,2026-02-05,Shipped,2149.4300000000003
ORD0046129,ACC007446,CON007446,2026-04-17,Processing,12926.71
ORD0046130,ACC000576,CON000576,2024-02-18,Cancelled,6942.5599999999995
ORD0046131,ACC005776,CON005776,2024-01-08,Processing,11585.59
ORD0046132,ACC001468,CON001468,2024-12-20,Processing,3082.66
ORD0046133,ACC001376,CON001376,2024-11-22,Shipped,10767.380000000001
ORD0046134,ACC003533,CON003533,2025-03-22,Processing,9832.109999999999
ORD0046135,ACC008176,CON008176,2023-11-29,Delivered,5145.57
ORD0046136,ACC005056,CON005056,2025-04-02,Shipped,5609.22
ORD0046137,ACC009141,CON009141,2025-08-06,Processing,15214.98
ORD0046138,ACC001500,CON001500,2023-12-18,Delivered,17991.0
ORD0046139,ACC000535,CON000535,2024-09-28,Processing,4510.38
ORD0046140,ACC003983,CON003983,2023-08-12,Delivered,13486.85
ORD0046141,ACC005044,CON005044,2025-05-16,Shipped,9916.46
ORD0046142,ACC004646,CON004646,2024-12-30,Cancelled,9790.23
ORD0046143,ACC009501,CON009501,2024-11-21,Delivered,5793.57
ORD0046144,ACC002711,CON002711,2025-01-09,Cancelled,10496.87
ORD0046145,ACC009064,CON009064,2025-12-16,Delivered,15620.22
ORD0046146,ACC006374,CON006374,2023-11-30,Delivered,7740.84
ORD0046147,ACC006500,CON006500,2024-04-17,Delivered,6739.02
ORD0046148,ACC008104,CON008104,2026-04-04,Delivered,10217.91
ORD0046149,ACC003307,CON003307,2025-12-25,Shipped,8629.01
ORD0046150,ACC006497,CON006497,2023-09-21,Processing,14208.179999999998
ORD0046151,ACC005966,CON005966,2024-07-23,Delivered,3944.8
ORD0046152,ACC003972,CON003972,2024-12-14,Shipped,6591.0
ORD0046153,ACC009352,CON009352,2025-05-25,Shipped,7822.370000000001
ORD0046154,ACC005248,CON005248,2024-02-01,Delivered,6129.65
ORD0046155,ACC007369,CON007369,2025-04-08,Delivered,12737.86
ORD0046156,ACC004890,CON004890,2025-04-04,Delivered,2950.98
ORD0046157,ACC007058,CON007058,2024-12-31,Shipped,3052.4700000000003
ORD0046158,ACC005646,CON005646,2025-03-13,Cancelled,4383.33
ORD0046159,ACC005856,CON005856,2026-01-07,Shipped,4498.78
ORD0046160,ACC009060,CON009060,2025-11-29,Delivered,3624.2
ORD0046161,ACC001344,CON001344,2025-02-22,Delivered,12111.05
ORD0046162,ACC006174,CON006174,2023-08-02,Delivered,5637.39
ORD0046163,ACC000946,CON000946,2024-09-28,Shipped,9368.78
ORD0046164,ACC001062,CON001062,2025-06-02,Delivered,32700.83
ORD0046165,ACC004160,CON004160,2024-10-28,Delivered,9848.63
ORD0046166,ACC006733,CON006733,2025-11-04,Delivered,5348.56
ORD0046167,ACC008402,CON008402,2024-01-18,Processing,10249.3
ORD0046168,ACC007326,CON007326,2024-08-26,Delivered,10856.07
ORD0046169,ACC002981,CON002981,2023-09-19,Delivered,11165.25
ORD0046170,ACC003850,CON003850,2026-04-11,Delivered,6250.960000000001
ORD0046171,ACC001580,CON001580,2025-06-14,Delivered,7573.950000000001
ORD0046172,ACC002319,CON002319,2024-08-15,Delivered,1878.61
ORD0046173,ACC006422,CON006422,2024-05-15,Delivered,2956.46
ORD0046174,ACC006575,CON006575,2025-06-27,Delivered,2936.6800000000003
ORD0046175,ACC001518,CON001518,2026-01-02,Processing,4569.45
ORD0046176,ACC009877,CON009877,2024-09-26,Delivered,1874.52
ORD0046177,ACC008769,CON008769,2023-07-29,Cancelled,9860.849999999999
ORD0046178,ACC003679,CON003679,2024-07-25,Delivered,12136.24
ORD0046179,ACC002812,CON002812,2025-10-25,Delivered,2735.56
ORD0046180,ACC007448,CON007448,2026-04-25,Processing,1663.88
ORD0046181,ACC009224,CON009224,2026-04-03,Delivered,944.83
ORD0046182,ACC004263,CON004263,2026-03-21,Processing,8583.38
ORD0046183,ACC001556,CON001556,2023-08-26,Cancelled,7705.14
ORD0046184,ACC003768,CON003768,2025-10-11,Processing,12278.51
ORD0046185,ACC005243,CON005243,2025-03-23,Cancelled,10094.3
ORD0046186,ACC005300,CON005300,2026-02-15,Processing,68.25
ORD0046187,ACC007899,CON007899,2026-05-05,Processing,4660.22
ORD0046188,ACC009179,CON009179,2024-11-14,Delivered,6133.799999999999
ORD0046189,ACC008497,CON008497,2026-03-10,Delivered,19675.309999999998
ORD0046190,ACC003453,CON003453,2025-07-30,Processing,23589.7
ORD0046191,ACC005605,CON005605,2025-09-23,Delivered,9216.560000000001
ORD0046192,ACC003817,CON003817,2024-08-26,Cancelled,29681.489999999998
ORD0046193,ACC007093,CON007093,2024-07-01,Cancelled,7646.72
ORD0046194,ACC004751,CON004751,2025-10-12,Processing,12069.61
ORD0046195,ACC001306,CON001306,2025-08-19,Shipped,10017.050000000001
ORD0046196,ACC003677,CON003677,2025-02-11,Cancelled,824.16
ORD0046197,ACC008242,CON008242,2024-11-07,Cancelled,7620.38
ORD0046198,ACC008723,CON008723,2024-01-10,Processing,11387.65
ORD0046199,ACC005997,CON005997,2025-09-05,Delivered,8037.67
ORD0046200,ACC006488,CON006488,2023-11-04,Cancelled,8486.64
ORD0046201,ACC002816,CON002816,2024-10-26,Cancelled,8137.41
ORD0046202,ACC001664,CON001664,2024-08-08,Cancelled,4203.4
ORD0046203,ACC005736,CON005736,2024-03-15,Processing,11410.95
ORD0046204,ACC001011,CON001011,2025-09-05,Shipped,175.11
ORD0046205,ACC006544,CON006544,2025-11-15,Processing,7408.02
ORD0046206,ACC006334,CON006334,2024-03-16,Cancelled,1849.08
ORD0046207,ACC004168,CON004168,2026-01-07,Delivered,5979.61
ORD0046208,ACC007910,CON007910,2024-11-16,Cancelled,8158.88
ORD0046209,ACC009495,CON009495,2023-12-20,Delivered,6129.99
ORD0046210,ACC007448,CON007448,2026-02-24,Cancelled,8383.869999999999
ORD0046211,ACC008700,CON008700,2024-01-05,Cancelled,17627.04
ORD0046212,ACC006545,CON006545,2025-06-03,Shipped,940.06
ORD0046213,ACC005894,CON005894,2024-11-29,Cancelled,6003.97
ORD0046214,ACC004694,CON004694,2024-08-05,Delivered,12338.029999999999
ORD0046215,ACC009841,CON009841,2024-09-05,Delivered,8359.67
ORD0046216,ACC001623,CON001623,2025-07-12,Delivered,2169.05
ORD0046217,ACC001170,CON001170,2025-12-07,Delivered,11964.880000000001
ORD0046218,ACC004050,CON004050,2025-03-26,Cancelled,9089.720000000001
ORD0046219,ACC003388,CON003388,2023-11-27,Cancelled,5762.08
ORD0046220,ACC007401,CON007401,2024-05-26,Shipped,5509.01
ORD0046221,ACC002323,CON002323,2024-05-23,Cancelled,2926.67
ORD0046222,ACC004437,CON004437,2024-06-16,Delivered,12363.39
ORD0046223,ACC005186,CON005186,2024-11-16,Cancelled,5918.32
ORD0046224,ACC008902,CON008902,2023-06-20,Delivered,350.90999999999997
ORD0046225,ACC003738,CON003738,2023-12-28,Shipped,8516.66
ORD0046226,ACC008720,CON008720,2024-11-20,Delivered,7270.290000000001
ORD0046227,ACC002424,CON002424,2026-04-26,Cancelled,414.14
ORD0046228,ACC006828,CON006828,2025-04-01,Delivered,10140.779999999999
ORD0046229,ACC009092,CON009092,2023-10-12,Delivered,2846.95
ORD0046230,ACC004185,CON004185,2026-06-01,Processing,2075.64
ORD0046231,ACC007193,CON007193,2024-06-13,Shipped,5027.49
ORD0046232,ACC005252,CON005252,2025-10-25,Delivered,16039.66
ORD0046233,ACC008102,CON008102,2026-03-09,Delivered,21678.69
ORD0046234,ACC003829,CON003829,2025-01-09,Cancelled,10274.800000000001
ORD0046235,ACC000710,CON000710,2025-01-31,Processing,817.06
ORD0046236,ACC003989,CON003989,2024-09-14,Cancelled,5203.52
ORD0046237,ACC000291,CON000291,2026-01-05,Shipped,8011.04
ORD0046238,ACC001846,CON001846,2025-04-17,Cancelled,12518.720000000001
ORD0046239,ACC006254,CON006254,2024-01-10,Processing,10391.7
ORD0046240,ACC008827,CON008827,2026-04-07,Delivered,5048.629999999999
ORD0046241,ACC005883,CON005883,2024-01-20,Delivered,8655.55
ORD0046242,ACC003264,CON003264,2024-06-30,Delivered,7228.23
ORD0046243,ACC004849,CON004849,2023-11-13,Delivered,12920.5
ORD0046244,ACC009965,CON009965,2024-10-28,Delivered,8509.5
ORD0046245,ACC007903,CON007903,2025-01-16,Delivered,2199.84
ORD0046246,ACC001541,CON001541,2023-08-21,Processing,2255.0
ORD0046247,ACC008419,CON008419,2024-11-07,Shipped,177.4
ORD0046248,ACC001717,CON001717,2023-09-01,Delivered,8373.300000000001
ORD0046249,ACC002623,CON002623,2024-08-13,Delivered,12026.21
ORD0046250,ACC009919,CON009919,2026-01-29,Delivered,278.72
ORD0046251,ACC006442,CON006442,2024-12-25,Delivered,4101.21
ORD0046252,ACC004906,CON004906,2023-08-23,Cancelled,21640.63
ORD0046253,ACC008828,CON008828,2023-08-26,Processing,5384.46
ORD0046254,ACC003956,CON003956,2025-04-01,Cancelled,8610.060000000001
ORD0046255,ACC001513,CON001513,2025-06-29,Delivered,20530.059999999998
ORD0046256,ACC000594,CON000594,2024-02-23,Delivered,1940.9
ORD0046257,ACC009909,CON009909,2025-12-11,Cancelled,30041.16
ORD0046258,ACC001857,CON001857,2025-04-23,Processing,4429.71
ORD0046259,ACC001050,CON001050,2026-06-10,Processing,17355.6
ORD0046260,ACC003088,CON003088,2025-05-18,Shipped,4877.74
ORD0046261,ACC005048,CON005048,2026-01-14,Delivered,10942.18
ORD0046262,ACC000512,CON000512,2024-04-27,Delivered,13152.65
ORD0046263,ACC007402,CON007402,2025-12-01,Shipped,6791.33
ORD0046264,ACC006547,CON006547,2024-05-27,Delivered,679.92
ORD0046265,ACC006960,CON006960,2026-05-08,Processing,13287.64
ORD0046266,ACC009840,CON009840,2026-01-15,Shipped,13616.720000000001
ORD0046267,ACC008053,CON008053,2025-03-01,Shipped,10592.7
ORD0046268,ACC008999,CON008999,2023-09-02,Processing,11269.689999999999
ORD0046269,ACC004099,CON004099,2025-03-01,Shipped,10247.560000000001
ORD0046270,ACC000398,CON000398,2024-05-13,Cancelled,16604.9
ORD0046271,ACC008053,CON008053,2023-12-24,Delivered,1679.68
ORD0046272,ACC001290,CON001290,2023-09-15,Delivered,12361.64
ORD0046273,ACC002694,CON002694,2026-01-23,Cancelled,15495.8
ORD0046274,ACC005340,CON005340,2026-03-17,Processing,33813.46
ORD0046275,ACC007878,CON007878,2023-08-09,Shipped,1512.9
ORD0046276,ACC004961,CON004961,2025-07-12,Cancelled,4615.58
ORD0046277,ACC009721,CON009721,2025-11-01,Processing,3731.7300000000005
ORD0046278,ACC007283,CON007283,2025-11-15,Cancelled,9387.52
ORD0046279,ACC000813,CON000813,2024-01-04,Delivered,18737.489999999998
ORD0046280,ACC001532,CON001532,2025-12-18,Processing,3730.8900000000003
ORD0046281,ACC008854,CON008854,2025-07-01,Cancelled,7204.52
ORD0046282,ACC001595,CON001595,2024-01-03,Delivered,13003.69
ORD0046283,ACC004374,CON004374,2024-04-21,Delivered,10281.83
ORD0046284,ACC003298,CON003298,2025-06-23,Cancelled,20477.49
ORD0046285,ACC004171,CON004171,2025-06-19,Delivered,464.28
ORD0046286,ACC008979,CON008979,2023-09-21,Delivered,8861.69
ORD0046287,ACC006631,CON006631,2024-05-06,Shipped,6449.6
ORD0046288,ACC004062,CON004062,2024-05-17,Processing,7510.34
ORD0046289,ACC003989,CON003989,2026-03-07,Delivered,7186.05
ORD0046290,ACC002615,CON002615,2025-03-11,Delivered,11144.99
ORD0046291,ACC008532,CON008532,2025-02-15,Delivered,14230.09
ORD0046292,ACC009396,CON009396,2024-10-29,Delivered,13497.15
ORD0046293,ACC002345,CON002345,2023-11-12,Processing,13249.35
ORD0046294,ACC001594,CON001594,2025-07-05,Delivered,8912.09
ORD0046295,ACC001971,CON001971,2024-06-20,Delivered,6261.860000000001
ORD0046296,ACC003241,CON003241,2024-04-14,Cancelled,5977.36
ORD0046297,ACC001763,CON001763,2025-11-09,Cancelled,9435.869999999999
ORD0046298,ACC009283,CON009283,2025-04-26,Cancelled,9746.95
ORD0046299,ACC001635,CON001635,2024-03-18,Shipped,9692.990000000002
ORD0046300,ACC004485,CON004485,2023-07-28,Delivered,11215.34
ORD0046301,ACC007357,CON007357,2025-01-28,Cancelled,8952.68
