request_id,account_id,contact_id,product_id,order_id,issue_type,status,service_request_date
SR0013174,ACC002803,CON002803,PROD000233,ORD0005892,Return,Closed,2023-12-05
SR0013175,ACC007585,CON007585,PROD001954,ORD0032122,Return,Closed,2024-04-26
SR0013176,ACC007511,CON007511,PROD000168,ORD0042351,Warranty,In Progress,2024-03-18
SR0013177,ACC009484,CON009484,PROD001611,ORD0029781,Warranty,Closed,2025-04-16
SR0013178,ACC000095,CON000095,PROD001920,ORD0043659,Technical Issue,In Progress,2025-06-12
SR0013179,ACC005278,CON005278,PROD000461,ORD0046635,Warranty,Closed,2024-05-28
SR0013180,ACC001154,CON001154,PROD001284,ORD0018641,Return,In Progress,2024-11-22
SR0013181,ACC002690,CON002690,PROD000982,ORD0039471,Refund,In Progress,2023-09-27
SR0013182,ACC002930,CON002930,PROD001542,ORD0037577,Return,Open,2024-07-16
SR0013183,ACC009291,CON009291,PROD001536,ORD0017275,Warranty,Closed,2023-11-12
SR0013184,ACC004207,CON004207,PROD001855,ORD0019638,Warranty,In Progress,2025-02-20
SR0013185,ACC008152,CON008152,PROD001718,ORD0024037,Return,Open,2023-07-09
SR0013186,ACC000584,CON000584,PROD001417,ORD0024655,Warranty,Open,2024-01-22
SR0013187,ACC005897,CON005897,PROD000621,ORD0019885,Technical Issue,In Progress,2025-06-27
SR0013188,ACC001644,CON001644,PROD001096,ORD0042438,Refund,Open,2026-02-17
SR0013189,ACC006911,CON006911,PROD001700,ORD0012021,Warranty,In Progress,2026-06-12
SR0013190,ACC006217,CON006217,PROD000043,ORD0030010,Return,In Progress,2023-09-28
SR0013191,ACC008545,CON008545,PROD001291,ORD0034102,Technical Issue,Closed,2026-03-03
SR0013192,ACC006895,CON006895,PROD000272,ORD0022557,Warranty,Open,2026-02-17
SR0013193,ACC002106,CON002106,PROD001646,ORD0031537,Technical Issue,Open,2023-06-29
SR0013194,ACC006839,CON006839,PROD001683,ORD0028742,Warranty,Open,2024-04-01
SR0013195,ACC003839,CON003839,PROD001121,ORD0021612,Technical Issue,Open,2026-02-20
SR0013196,ACC003125,CON003125,PROD001107,ORD0014815,Return,Closed,2026-03-27
SR0013197,ACC002612,CON002612,PROD000641,ORD0037379,Warranty,Open,2025-05-05
SR0013198,ACC005003,CON005003,PROD001905,ORD0041426,Warranty,Closed,2025-07-07
SR0013199,ACC008310,CON008310,PROD001289,ORD0037654,Technical Issue,Open,2024-04-01
SR0013200,ACC000375,CON000375,PROD001694,ORD0039820,Warranty,Open,2025-10-03
SR0013201,ACC009081,CON009081,PROD000434,ORD0035613,Refund,Closed,2024-03-19
SR0013202,ACC005095,CON005095,PROD001883,ORD0001563,Warranty,In Progress,2023-11-22
SR0013203,ACC009020,CON009020,PROD000767,ORD0027672,Technical Issue,In Progress,2025-02-15
SR0013204,ACC008022,CON008022,PROD001188,ORD0029293,Warranty,Open,2024-05-20
SR0013205,ACC007920,CON007920,PROD001984,ORD0001539,Warranty,Open,2025-11-08
SR0013206,ACC002260,CON002260,PROD000924,ORD0023084,Refund,Open,2023-06-27
SR0013207,ACC007319,CON007319,PROD001634,ORD0038608,Warranty,Closed,2024-10-05
SR0013208,ACC005515,CON005515,PROD001349,ORD0005249,Warranty,Closed,2024-03-12
SR0013209,ACC006813,CON006813,PROD001646,ORD0035603,Warranty,Open,2026-01-23
SR0013210,ACC002577,CON002577,PROD000942,ORD0031349,Return,Open,2026-02-02
SR0013211,ACC008618,CON008618,PROD000900,ORD0041720,Refund,Closed,2025-04-20
SR0013212,ACC004802,CON004802,PROD001511,ORD0020100,Technical Issue,Closed,2025-12-28
SR0013213,ACC008696,CON008696,PROD000246,ORD0023522,Refund,Closed,2025-05-12
SR0013214,ACC002820,CON002820,PROD000123,ORD0008193,Warranty,Open,2026-05-09
SR0013215,ACC000340,CON000340,PROD001784,ORD0018247,Return,In Progress,2024-06-10
SR0013216,ACC003497,CON003497,PROD000865,ORD0023908,Refund,Closed,2024-10-16
SR0013217,ACC009583,CON009583,PROD000040,ORD0013497,Technical Issue,Open,2023-08-09
SR0013218,ACC002393,CON002393,PROD000319,ORD0030728,Return,In Progress,2024-03-09
SR0013219,ACC005103,CON005103,PROD001238,ORD0023693,Technical Issue,Closed,2024-02-10
SR0013220,ACC003464,CON003464,PROD001386,ORD0043068,Return,In Progress,2025-12-20
SR0013221,ACC002246,CON002246,PROD000682,ORD0008985,Warranty,In Progress,2024-02-03
SR0013222,ACC004640,CON004640,PROD001378,ORD0030435,Warranty,Closed,2023-12-25
SR0013223,ACC004202,CON004202,PROD000951,ORD0031803,Return,In Progress,2026-06-14
SR0013224,ACC003753,CON003753,PROD000697,ORD0032647,Return,Closed,2024-04-16
SR0013225,ACC001409,CON001409,PROD000453,ORD0011390,Warranty,Open,2025-10-21
SR0013226,ACC006529,CON006529,PROD000875,ORD0033415,Technical Issue,In Progress,2026-01-12
SR0013227,ACC008669,CON008669,PROD000602,ORD0014327,Refund,Open,2025-09-30
SR0013228,ACC002035,CON002035,PROD000089,ORD0023674,Warranty,Open,2024-02-27
SR0013229,ACC001109,CON001109,PROD000916,ORD0022843,Technical Issue,Closed,2024-12-10
SR0013230,ACC009913,CON009913,PROD001026,ORD0036704,Return,Open,2025-06-14
SR0013231,ACC001872,CON001872,PROD000343,ORD0044449,Warranty,In Progress,2023-11-27
SR0013232,ACC000847,CON000847,PROD000381,ORD0011691,Technical Issue,In Progress,2026-06-06
SR0013233,ACC006519,CON006519,PROD001910,ORD0033516,Warranty,Closed,2025-07-31
SR0013234,ACC003671,CON003671,PROD001908,ORD0005046,Refund,Closed,2025-04-04
SR0013235,ACC008755,CON008755,PROD000364,ORD0034817,Technical Issue,In Progress,2025-02-08
SR0013236,ACC008110,CON008110,PROD001318,ORD0039815,Technical Issue,Closed,2024-11-26
SR0013237,ACC005291,CON005291,PROD001574,ORD0005026,Return,Open,2025-11-07
SR0013238,ACC000673,CON000673,PROD000902,ORD0008090,Refund,In Progress,2026-01-14
SR0013239,ACC004559,CON004559,PROD001812,ORD0030178,Warranty,Open,2026-06-02
SR0013240,ACC009230,CON009230,PROD001939,ORD0044438,Warranty,In Progress,2026-05-17
SR0013241,ACC004488,CON004488,PROD000478,ORD0025578,Technical Issue,Open,2024-01-11
SR0013242,ACC002754,CON002754,PROD001714,ORD0045346,Return,Closed,2026-05-03
SR0013243,ACC007434,CON007434,PROD001605,ORD0025905,Return,In Progress,2026-02-19
SR0013244,ACC009836,CON009836,PROD000488,ORD0021730,Return,In Progress,2024-03-03
SR0013245,ACC008906,CON008906,PROD001361,ORD0037749,Return,In Progress,2024-03-31
SR0013246,ACC005476,CON005476,PROD001119,ORD0013758,Refund,Closed,2024-05-29
SR0013247,ACC007461,CON007461,PROD001413,ORD0005753,Warranty,Open,2024-02-11
SR0013248,ACC000634,CON000634,PROD000088,ORD0044407,Technical Issue,In Progress,2025-11-14
SR0013249,ACC005185,CON005185,PROD001423,ORD0040866,Return,In Progress,2024-04-28
SR0013250,ACC002656,CON002656,PROD000426,ORD0033047,Return,In Progress,2026-01-21
SR0013251,ACC001744,CON001744,PROD001421,ORD0039395,Warranty,Closed,2025-03-20
SR0013252,ACC003778,CON003778,PROD001544,ORD0037232,Refund,Closed,2024-11-03
SR0013253,ACC000432,CON000432,PROD001007,ORD0026286,Technical Issue,Closed,2026-03-07
SR0013254,ACC005702,CON005702,PROD001099,ORD0046746,Warranty,Closed,2025-11-02
SR0013255,ACC003534,CON003534,PROD001699,ORD0044683,Return,In Progress,2023-12-09
SR0013256,ACC008330,CON008330,PROD001545,ORD0049847,Return,In Progress,2025-12-04
SR0013257,ACC000363,CON000363,PROD001404,ORD0008060,Warranty,Open,2023-11-03
SR0013258,ACC003617,CON003617,PROD000506,ORD0028786,Warranty,In Progress,2024-04-04
SR0013259,ACC008496,CON008496,PROD001345,ORD0032267,Warranty,Open,2024-01-17
SR0013260,ACC006688,CON006688,PROD000483,ORD0000254,Refund,In Progress,2026-04-21
SR0013261,ACC003229,CON003229,PROD001939,ORD0022655,Refund,Open,2026-02-25
SR0013262,ACC004951,CON004951,PROD000420,ORD0016839,Warranty,Closed,2023-12-20
SR0013263,ACC003309,CON003309,PROD001349,ORD0016068,Return,Closed,2024-01-04
SR0013264,ACC009772,CON009772,PROD000846,ORD0049795,Return,Open,2024-10-16
SR0013265,ACC008771,CON008771,PROD000774,ORD0003318,Refund,Open,2023-12-31
SR0013266,ACC003093,CON003093,PROD001162,ORD0041897,Return,In Progress,2024-02-10
SR0013267,ACC000145,CON000145,PROD001823,ORD0002053,Technical Issue,Open,2025-04-20
SR0013268,ACC006494,CON006494,PROD001587,ORD0041881,Warranty,Open,2024-11-15
SR0013269,ACC006199,CON006199,PROD000395,ORD0044428,Technical Issue,Open,2024-08-13
SR0013270,ACC009109,CON009109,PROD001423,ORD0047196,Technical Issue,Closed,2024-03-30
SR0013271,ACC005681,CON005681,PROD001852,ORD0013938,Refund,Closed,2025-02-08
SR0013272,ACC005018,CON005018,PROD000481,ORD0021647,Refund,Closed,2025-02-04
SR0013273,ACC005242,CON005242,PROD000705,ORD0026401,Warranty,In Progress,2026-02-09
SR0013274,ACC002190,CON002190,PROD001401,ORD0047822,Warranty,In Progress,2026-01-06
SR0013275,ACC001814,CON001814,PROD000875,ORD0037162,Technical Issue,In Progress,2024-03-08
SR0013276,ACC001504,CON001504,PROD001005,ORD0033537,Technical Issue,Open,2024-10-24
SR0013277,ACC005991,CON005991,PROD000321,ORD0044885,Return,Closed,2025-06-01
SR0013278,ACC005886,CON005886,PROD001113,ORD0039084,Refund,Open,2023-09-29
SR0013279,ACC004939,CON004939,PROD001088,ORD0023121,Technical Issue,Open,2024-08-11
SR0013280,ACC005007,CON005007,PROD000897,ORD0044496,Refund,In Progress,2025-07-20
SR0013281,ACC000212,CON000212,PROD001452,ORD0009075,Technical Issue,Open,2023-10-19
SR0013282,ACC002631,CON002631,PROD001364,ORD0018372,Refund,Closed,2024-10-09
SR0013283,ACC001527,CON001527,PROD002000,ORD0019822,Refund,Open,2025-07-07
SR0013284,ACC003743,CON003743,PROD000018,ORD0041349,Refund,Closed,2025-03-30
SR0013285,ACC005362,CON005362,PROD000121,ORD0017101,Warranty,Open,2026-03-02
SR0013286,ACC001864,CON001864,PROD001292,ORD0015678,Technical Issue,Closed,2024-12-24
SR0013287,ACC006112,CON006112,PROD000846,ORD0021395,Refund,Closed,2024-10-26
SR0013288,ACC009364,CON009364,PROD001837,ORD0003054,Technical Issue,Open,2023-11-05
SR0013289,ACC005282,CON005282,PROD000562,ORD0043196,Warranty,Closed,2024-02-27
SR0013290,ACC005895,CON005895,PROD000449,ORD0009107,Technical Issue,In Progress,2025-02-09
SR0013291,ACC007049,CON007049,PROD001707,ORD0032193,Technical Issue,Open,2023-10-21
SR0013292,ACC000385,CON000385,PROD001056,ORD0001817,Refund,Open,2026-03-05
SR0013293,ACC007317,CON007317,PROD001320,ORD0039137,Technical Issue,Open,2023-08-10
SR0013294,ACC004886,CON004886,PROD001800,ORD0029576,Technical Issue,Open,2025-10-18
SR0013295,ACC007555,CON007555,PROD000021,ORD0017054,Return,Closed,2025-11-08
SR0013296,ACC000945,CON000945,PROD000615,ORD0025473,Refund,Open,2024-10-08
SR0013297,ACC009373,CON009373,PROD001495,ORD0048053,Technical Issue,Open,2024-02-16
SR0013298,ACC009525,CON009525,PROD001902,ORD0009300,Technical Issue,Open,2024-01-21
SR0013299,ACC000755,CON000755,PROD001977,ORD0044713,Refund,Closed,2024-08-29
SR0013300,ACC001316,CON001316,PROD001991,ORD0003429,Warranty,Closed,2024-09-30
SR0013301,ACC005602,CON005602,PROD001222,ORD0046320,Technical Issue,Closed,2023-10-31
SR0013302,ACC001751,CON001751,PROD001017,ORD0034661,Technical Issue,In Progress,2023-07-28
SR0013303,ACC002298,CON002298,PROD000116,ORD0023514,Return,Closed,2025-12-01
SR0013304,ACC004908,CON004908,PROD000778,ORD0020209,Technical Issue,In Progress,2023-11-08
SR0013305,ACC003239,CON003239,PROD000493,ORD0047644,Warranty,Closed,2025-07-26
SR0013306,ACC000165,CON000165,PROD001268,ORD0038880,Return,Closed,2025-04-06
SR0013307,ACC003723,CON003723,PROD001049,ORD0031962,Return,Open,2024-01-03
SR0013308,ACC005937,CON005937,PROD000805,ORD0010831,Warranty,In Progress,2026-01-23
SR0013309,ACC007259,CON007259,PROD000212,ORD0049275,Technical Issue,Closed,2026-03-24
SR0013310,ACC002646,CON002646,PROD001590,ORD0026367,Technical Issue,Closed,2026-01-24
SR0013311,ACC009024,CON009024,PROD001192,ORD0006212,Refund,Open,2024-01-16
SR0013312,ACC009598,CON009598,PROD001999,ORD0032999,Refund,Closed,2023-07-23
SR0013313,ACC007592,CON007592,PROD001431,ORD0025702,Refund,Open,2025-11-01
SR0013314,ACC004983,CON004983,PROD001641,ORD0003645,Warranty,Open,2023-10-15
SR0013315,ACC006375,CON006375,PROD001446,ORD0028538,Refund,Open,2025-03-14
SR0013316,ACC002804,CON002804,PROD001216,ORD0025846,Return,In Progress,2024-12-23
SR0013317,ACC005356,CON005356,PROD001176,ORD0005879,Refund,Closed,2023-10-09
SR0013318,ACC005972,CON005972,PROD001174,ORD0014954,Return,In Progress,2024-05-09
SR0013319,ACC003259,CON003259,PROD001866,ORD0006282,Technical Issue,Closed,2023-09-19
SR0013320,ACC003970,CON003970,PROD000288,ORD0042312,Return,Open,2025-11-21
SR0013321,ACC007650,CON007650,PROD000117,ORD0047214,Warranty,In Progress,2023-09-29
SR0013322,ACC008414,CON008414,PROD001676,ORD0016764,Refund,Open,2023-12-21
SR0013323,ACC001040,CON001040,PROD001330,ORD0010422,Technical Issue,Closed,2024-11-21
SR0013324,ACC003679,CON003679,PROD000962,ORD0046178,Technical Issue,Open,2024-08-01
SR0013325,ACC000275,CON000275,PROD000902,ORD0047733,Technical Issue,Closed,2026-06-29
SR0013326,ACC007262,CON007262,PROD000236,ORD0048848,Refund,Open,2024-06-01
SR0013327,ACC005746,CON005746,PROD001880,ORD0045686,Warranty,In Progress,2024-02-21
SR0013328,ACC002804,CON002804,PROD001216,ORD0025846,Technical Issue,Closed,2024-12-12
SR0013329,ACC004042,CON004042,PROD001704,ORD0017953,Warranty,Closed,2024-03-03
SR0013330,ACC001467,CON001467,PROD001527,ORD0037683,Return,In Progress,2026-02-21
SR0013331,ACC005508,CON005508,PROD001495,ORD0014926,Warranty,In Progress,2025-03-07
SR0013332,ACC009783,CON009783,PROD000423,ORD0024633,Technical Issue,In Progress,2026-06-30
SR0013333,ACC004559,CON004559,PROD001537,ORD0030178,Technical Issue,Closed,2026-06-12
SR0013334,ACC007872,CON007872,PROD001672,ORD0011049,Warranty,Open,2024-10-05
SR0013335,ACC009604,CON009604,PROD000847,ORD0018909,Technical Issue,Closed,2024-11-21
SR0013336,ACC003350,CON003350,PROD000539,ORD0043162,Refund,Open,2023-09-04
SR0013337,ACC003542,CON003542,PROD001085,ORD0035856,Warranty,Open,2026-02-19
SR0013338,ACC002056,CON002056,PROD001825,ORD0027655,Warranty,Closed,2024-04-22
SR0013339,ACC005369,CON005369,PROD001594,ORD0030846,Warranty,Closed,2024-07-28
SR0013340,ACC005083,CON005083,PROD001868,ORD0038169,Refund,Closed,2025-12-29
SR0013341,ACC004838,CON004838,PROD000791,ORD0006824,Return,In Progress,2024-10-15
SR0013342,ACC000398,CON000398,PROD000989,ORD0022587,Return,In Progress,2026-02-20
SR0013343,ACC008340,CON008340,PROD001135,ORD0044302,Warranty,In Progress,2024-05-14
SR0013344,ACC009239,CON009239,PROD000176,ORD0046066,Refund,Open,2026-04-02
SR0013345,ACC000377,CON000377,PROD001923,ORD0040638,Warranty,In Progress,2024-10-28
SR0013346,ACC008120,CON008120,PROD001824,ORD0048781,Technical Issue,In Progress,2026-02-11
SR0013347,ACC009511,CON009511,PROD001931,ORD0027216,Return,In Progress,2026-01-04
SR0013348,ACC002685,CON002685,PROD000763,ORD0041748,Return,In Progress,2026-05-13
SR0013349,ACC008555,CON008555,PROD000679,ORD0031117,Refund,In Progress,2025-11-16
SR0013350,ACC009002,CON009002,PROD000737,ORD0009153,Refund,In Progress,2023-11-11
SR0013351,ACC005429,CON005429,PROD000848,ORD0040220,Warranty,Open,2023-12-16
SR0013352,ACC002285,CON002285,PROD001478,ORD0040591,Technical Issue,Open,2024-12-04
SR0013353,ACC007788,CON007788,PROD001986,ORD0035881,Warranty,Closed,2026-03-02
SR0013354,ACC000610,CON000610,PROD000606,ORD0040645,Technical Issue,Open,2024-01-20
SR0013355,ACC002477,CON002477,PROD001290,ORD0028292,Return,Closed,2024-03-05
SR0013356,ACC006622,CON006622,PROD000769,ORD0047278,Technical Issue,In Progress,2023-08-21
SR0013357,ACC002856,CON002856,PROD000368,ORD0024409,Warranty,Open,2025-04-01
SR0013358,ACC005460,CON005460,PROD000464,ORD0023424,Return,In Progress,2024-06-17
SR0013359,ACC006719,CON006719,PROD001429,ORD0047711,Technical Issue,In Progress,2024-11-28
SR0013360,ACC009820,CON009820,PROD000298,ORD0040648,Refund,In Progress,2025-03-01
SR0013361,ACC007939,CON007939,PROD001042,ORD0026294,Return,In Progress,2026-05-24
SR0013362,ACC006903,CON006903,PROD001228,ORD0047512,Refund,Open,2023-10-14
SR0013363,ACC006471,CON006471,PROD001984,ORD0038439,Technical Issue,Closed,2024-08-10
SR0013364,ACC004171,CON004171,PROD000805,ORD0037677,Technical Issue,Open,2025-07-16
SR0013365,ACC007625,CON007625,PROD000582,ORD0016934,Warranty,Closed,2024-06-26
SR0013366,ACC003835,CON003835,PROD001611,ORD0008035,Warranty,Closed,2025-06-07
SR0013367,ACC005760,CON005760,PROD000734,ORD0033889,Warranty,Open,2025-07-14
SR0013368,ACC005201,CON005201,PROD000697,ORD0019141,Warranty,Open,2024-01-04
SR0013369,ACC009951,CON009951,PROD001082,ORD0040007,Technical Issue,Closed,2024-05-21
SR0013370,ACC006133,CON006133,PROD000694,ORD0010120,Return,Closed,2024-09-08
SR0013371,ACC008898,CON008898,PROD001728,ORD0040022,Return,Closed,2025-10-07
SR0013372,ACC007946,CON007946,PROD000950,ORD0043792,Return,Open,2024-07-08
SR0013373,ACC002155,CON002155,PROD001022,ORD0043050,Technical Issue,In Progress,2025-08-19
SR0013374,ACC002862,CON002862,PROD000760,ORD0034553,Warranty,In Progress,2025-09-25
SR0013375,ACC002545,CON002545,PROD000425,ORD0021910,Warranty,Closed,2026-01-26
SR0013376,ACC004520,CON004520,PROD000949,ORD0034445,Refund,In Progress,2026-01-12
SR0013377,ACC000229,CON000229,PROD001658,ORD0006383,Refund,In Progress,2026-01-28
SR0013378,ACC005471,CON005471,PROD001279,ORD0004094,Refund,Open,2023-08-04
SR0013379,ACC007164,CON007164,PROD001287,ORD0025014,Return,Open,2023-09-23
SR0013380,ACC002452,CON002452,PROD000909,ORD0048029,Refund,In Progress,2023-10-16
SR0013381,ACC002793,CON002793,PROD000529,ORD0014037,Warranty,Closed,2024-07-16
SR0013382,ACC004974,CON004974,PROD000953,ORD0034013,Return,In Progress,2024-05-11
SR0013383,ACC001154,CON001154,PROD000475,ORD0009302,Refund,Open,2023-11-27
SR0013384,ACC009632,CON009632,PROD000209,ORD0009768,Refund,Closed,2025-11-17
SR0013385,ACC002167,CON002167,PROD000357,ORD0006523,Refund,In Progress,2025-01-07
SR0013386,ACC003198,CON003198,PROD001377,ORD0049375,Warranty,Open,2025-07-26
SR0013387,ACC009880,CON009880,PROD001553,ORD0015341,Return,Closed,2024-10-29
SR0013388,ACC007838,CON007838,PROD001097,ORD0014946,Technical Issue,Closed,2023-08-27
SR0013389,ACC008612,CON008612,PROD000882,ORD0006855,Return,In Progress,2026-04-06
SR0013390,ACC005266,CON005266,PROD001382,ORD0005418,Technical Issue,Closed,2025-05-13
SR0013391,ACC002518,CON002518,PROD000816,ORD0007718,Refund,In Progress,2025-04-26
SR0013392,ACC000135,CON000135,PROD000688,ORD0028356,Return,In Progress,2025-02-09
SR0013393,ACC007652,CON007652,PROD000903,ORD0030567,Warranty,Open,2024-05-15
SR0013394,ACC001758,CON001758,PROD001891,ORD0002141,Warranty,Closed,2025-09-16
SR0013395,ACC004605,CON004605,PROD001045,ORD0046990,Return,Closed,2026-03-20
SR0013396,ACC006673,CON006673,PROD000634,ORD0023142,Warranty,In Progress,2023-08-06
SR0013397,ACC004720,CON004720,PROD000427,ORD0025362,Refund,Open,2024-07-13
SR0013398,ACC001649,CON001649,PROD000873,ORD0010754,Technical Issue,Open,2026-06-02
SR0013399,ACC008608,CON008608,PROD000505,ORD0015147,Refund,In Progress,2026-02-20
SR0013400,ACC000713,CON000713,PROD001009,ORD0006236,Technical Issue,Open,2025-09-22
SR0013401,ACC002633,CON002633,PROD000837,ORD0041550,Warranty,In Progress,2024-08-17
SR0013402,ACC003158,CON003158,PROD001884,ORD0013598,Technical Issue,Closed,2024-09-12
SR0013403,ACC000344,CON000344,PROD001700,ORD0046454,Refund,Open,2024-04-14
SR0013404,ACC005696,CON005696,PROD000009,ORD0048738,Return,In Progress,2026-06-06
SR0013405,ACC009710,CON009710,PROD000343,ORD0031304,Warranty,Open,2023-11-05
SR0013406,ACC004552,CON004552,PROD000126,ORD0046967,Warranty,In Progress,2024-04-25
SR0013407,ACC005321,CON005321,PROD001371,ORD0002651,Refund,Closed,2025-09-13
SR0013408,ACC004632,CON004632,PROD001317,ORD0043469,Warranty,Closed,2026-06-01
SR0013409,ACC000787,CON000787,PROD000085,ORD0034330,Warranty,Closed,2024-06-29
SR0013410,ACC008667,CON008667,PROD001381,ORD0001059,Return,In Progress,2024-07-30
SR0013411,ACC002759,CON002759,PROD000267,ORD0040825,Technical Issue,Open,2024-02-25
SR0013412,ACC000859,CON000859,PROD001601,ORD0035319,Technical Issue,Open,2025-05-11
SR0013413,ACC009626,CON009626,PROD001881,ORD0033644,Return,Open,2023-07-15
SR0013414,ACC001742,CON001742,PROD001228,ORD0035011,Warranty,Closed,2026-02-18
SR0013415,ACC009911,CON009911,PROD001353,ORD0026742,Technical Issue,Open,2025-04-06
SR0013416,ACC001562,CON001562,PROD001473,ORD0026782,Technical Issue,Open,2026-05-18
SR0013417,ACC006642,CON006642,PROD000976,ORD0046667,Return,Open,2026-01-06
SR0013418,ACC006917,CON006917,PROD000117,ORD0042678,Technical Issue,Closed,2023-10-20
SR0013419,ACC008845,CON008845,PROD001001,ORD0008802,Refund,Closed,2024-05-19
SR0013420,ACC007651,CON007651,PROD000445,ORD0013529,Warranty,Closed,2023-11-10
SR0013421,ACC000528,CON000528,PROD000034,ORD0046004,Technical Issue,Closed,2024-04-16
SR0013422,ACC002241,CON002241,PROD000693,ORD0029062,Warranty,Closed,2023-09-16
SR0013423,ACC003528,CON003528,PROD000540,ORD0035947,Warranty,In Progress,2026-01-28
SR0013424,ACC001073,CON001073,PROD001899,ORD0002668,Return,Closed,2025-01-02
SR0013425,ACC004704,CON004704,PROD001911,ORD0044604,Warranty,Open,2023-10-04
SR0013426,ACC004479,CON004479,PROD001165,ORD0012765,Warranty,Closed,2025-12-24
SR0013427,ACC008259,CON008259,PROD000394,ORD0029029,Return,Closed,2023-06-28
SR0013428,ACC007015,CON007015,PROD000670,ORD0032246,Return,Closed,2024-10-16
SR0013429,ACC009138,CON009138,PROD000011,ORD0037575,Return,Closed,2025-08-15
SR0013430,ACC009583,CON009583,PROD000165,ORD0043691,Warranty,Open,2023-08-28
SR0013431,ACC007825,CON007825,PROD000213,ORD0040922,Warranty,In Progress,2026-03-03
SR0013432,ACC008327,CON008327,PROD001978,ORD0001899,Refund,Open,2026-06-04
SR0013433,ACC003504,CON003504,PROD001068,ORD0002348,Refund,Closed,2024-08-09
SR0013434,ACC003042,CON003042,PROD000718,ORD0018791,Warranty,Open,2025-06-30
SR0013435,ACC001172,CON001172,PROD001049,ORD0029263,Technical Issue,Open,2025-05-25
SR0013436,ACC005314,CON005314,PROD000152,ORD0023304,Refund,Open,2025-04-13
SR0013437,ACC003909,CON003909,PROD000586,ORD0021705,Warranty,In Progress,2024-03-04
SR0013438,ACC004709,CON004709,PROD001394,ORD0024840,Refund,In Progress,2023-09-14
SR0013439,ACC000109,CON000109,PROD000183,ORD0022259,Return,Closed,2024-01-01
SR0013440,ACC004375,CON004375,PROD001597,ORD0039843,Technical Issue,Closed,2026-02-01
SR0013441,ACC005187,CON005187,PROD000340,ORD0000373,Return,In Progress,2023-10-27
SR0013442,ACC007094,CON007094,PROD001343,ORD0022546,Technical Issue,In Progress,2024-12-26
SR0013443,ACC009851,CON009851,PROD000990,ORD0016964,Warranty,Closed,2025-10-26
SR0013444,ACC007270,CON007270,PROD000345,ORD0043621,Refund,Closed,2024-08-13
SR0013445,ACC004267,CON004267,PROD001390,ORD0011723,Technical Issue,In Progress,2023-12-10
SR0013446,ACC007074,CON007074,PROD000061,ORD0023274,Refund,Open,2025-01-17
SR0013447,ACC002150,CON002150,PROD001112,ORD0008117,Refund,Open,2024-10-04
SR0013448,ACC007358,CON007358,PROD000528,ORD0039141,Technical Issue,Open,2024-07-01
SR0013449,ACC008988,CON008988,PROD001185,ORD0026955,Refund,Open,2024-10-23
SR0013450,ACC002175,CON002175,PROD001076,ORD0042338,Technical Issue,In Progress,2024-11-11
SR0013451,ACC007948,CON007948,PROD000260,ORD0007948,Return,Open,2026-04-29
SR0013452,ACC009923,CON009923,PROD001646,ORD0003564,Return,Closed,2023-12-01
SR0013453,ACC000751,CON000751,PROD000645,ORD0036775,Warranty,In Progress,2026-06-03
SR0013454,ACC009323,CON009323,PROD001241,ORD0026172,Warranty,In Progress,2024-03-24
SR0013455,ACC009050,CON009050,PROD000934,ORD0015072,Refund,In Progress,2024-03-24
SR0013456,ACC002358,CON002358,PROD001212,ORD0029974,Technical Issue,In Progress,2023-07-13
SR0013457,ACC003389,CON003389,PROD000904,ORD0032334,Refund,Closed,2024-11-28
SR0013458,ACC002372,CON002372,PROD000403,ORD0010106,Warranty,Open,2023-07-24
SR0013459,ACC002470,CON002470,PROD001640,ORD0018162,Return,In Progress,2025-03-18
SR0013460,ACC008453,CON008453,PROD001090,ORD0010244,Refund,In Progress,2023-12-15
SR0013461,ACC007802,CON007802,PROD001341,ORD0016746,Technical Issue,In Progress,2025-07-14
SR0013462,ACC003583,CON003583,PROD001613,ORD0022619,Refund,Open,2025-01-01
SR0013463,ACC008960,CON008960,PROD001911,ORD0026773,Refund,Open,2024-09-22
SR0013464,ACC003044,CON003044,PROD000814,ORD0031391,Refund,Open,2025-08-07
SR0013465,ACC007436,CON007436,PROD000460,ORD0032839,Return,Open,2025-06-04
SR0013466,ACC000474,CON000474,PROD000281,ORD0031968,Technical Issue,Open,2024-01-11
SR0013467,ACC000082,CON000082,PROD000676,ORD0004391,Technical Issue,Open,2024-02-21
SR0013468,ACC009315,CON009315,PROD001640,ORD0014324,Warranty,In Progress,2023-08-09
SR0013469,ACC005818,CON005818,PROD000412,ORD0033458,Warranty,In Progress,2025-06-17
SR0013470,ACC000674,CON000674,PROD001454,ORD0049014,Warranty,Closed,2024-05-05
SR0013471,ACC009675,CON009675,PROD001513,ORD0019250,Return,Open,2024-12-24
SR0013472,ACC000191,CON000191,PROD001014,ORD0042833,Technical Issue,In Progress,2023-07-02
SR0013473,ACC008230,CON008230,PROD001818,ORD0035530,Return,Closed,2025-08-12
SR0013474,ACC007482,CON007482,PROD000461,ORD0020873,Refund,Closed,2024-01-01
SR0013475,ACC009307,CON009307,PROD000506,ORD0024628,Warranty,In Progress,2025-01-03
SR0013476,ACC007604,CON007604,PROD000260,ORD0031448,Technical Issue,Open,2024-05-02
SR0013477,ACC002164,CON002164,PROD001328,ORD0002291,Technical Issue,Closed,2026-04-01
